Expediente,Fecha,Nombre,Link
CCC 76091/2016,02/07/2020,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,scp/include/showFile.php?acc=showFAR&id=9223371&tipo=corrupcion-administrativa
CCC 76091/2016,19/09/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8595254&tipo=corrupcion-administrativa
CCC 76091/2016,13/06/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8238365&tipo=corrupcion-administrativa
CCC 76091/2016,21/03/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=7857186&tipo=corrupcion-administrativa
CCC 73313/2016,16/02/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10429886&tipo=corrupcion-administrativa
CCC 73313/2016,22/07/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10004945&tipo=corrupcion-administrativa
CCC 73313/2016,02/10/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9434189&tipo=corrupcion-administrativa
CCC 60853/2016,13/09/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8571201&tipo=corrupcion-administrativa
CCC 30009/2016,29/04/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10637555&tipo=corrupcion-administrativa
CCC 30009/2016,06/04/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10566370&tipo=corrupcion-administrativa
CCC 30009/2016,10/03/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9107048&tipo=corrupcion-administrativa
CCC 30009/2016,06/12/2016,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=4835482&tipo=corrupcion-administrativa
FRO 27898/2016,13/03/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6297393&tipo=corrupcion-administrativa
CCC 21990/2016,15/08/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5622664&tipo=corrupcion-administrativa
CFP 18622/2016,08/04/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9766622&tipo=corrupcion-administrativa
CFP 18622/2016,18/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7608905&tipo=corrupcion-administrativa
CFP 18622/2016,19/06/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6793539&tipo=corrupcion-administrativa
CFP 18583/2016,24/10/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5892483&tipo=corrupcion-administrativa
CFP 18315/2016,03/08/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10904075&tipo=corrupcion-administrativa
CFP 18315/2016,12/11/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10268645&tipo=corrupcion-administrativa
CFP 18315/2016,19/10/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10202421&tipo=corrupcion-administrativa
CFP 18315/2016,06/12/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8886725&tipo=corrupcion-administrativa
CFP 18315/2016,09/04/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7934778&tipo=corrupcion-administrativa
CFP 18315/2016,03/03/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=5004561&tipo=corrupcion-administrativa
CFP 18305/2016,05/07/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5501996&tipo=corrupcion-administrativa
CFP 18172/2016,05/11/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=7426483&tipo=corrupcion-administrativa
CFP 18157/2016,16/08/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8452124&tipo=corrupcion-administrativa
CFP 18085/2016,23/08/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=7061858&tipo=corrupcion-administrativa
CFP 17882/2016,08/11/2024,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=13134385&tipo=corrupcion-administrativa
CFP 17882/2016,08/06/2022,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=10768159&tipo=corrupcion-administrativa
CFP 17882/2016,29/04/2020,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=9142476&tipo=corrupcion-administrativa
CFP 17882/2016,22/04/2020,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=9139808&tipo=corrupcion-administrativa
CFP 17882/2016,21/04/2020,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=9139971&tipo=corrupcion-administrativa
CFP 17882/2016,19/02/2020,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=9044138&tipo=corrupcion-administrativa
CFP 17882/2016,19/02/2020,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=9043924&tipo=corrupcion-administrativa
CFP 17882/2016,26/12/2019,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=8962877&tipo=corrupcion-administrativa
CFP 17882/2016,26/11/2019,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=8876735&tipo=corrupcion-administrativa
CFP 17882/2016,19/07/2019,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=8374208&tipo=corrupcion-administrativa
CFP 17882/2016,16/04/2019,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=7990009&tipo=corrupcion-administrativa
CFP 17882/2016,05/06/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6719404&tipo=corrupcion-administrativa
CFP 17882/2016,19/04/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6478727&tipo=corrupcion-administrativa
CFP 17882/2016,19/04/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6478404&tipo=corrupcion-administrativa
CFP 17882/2016,19/04/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6478590&tipo=corrupcion-administrativa
CFP 17882/2016,13/03/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6298526&tipo=corrupcion-administrativa
CFP 17882/2016,13/03/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6298480&tipo=corrupcion-administrativa
CFP 17838/2016,18/04/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6465101&tipo=corrupcion-administrativa
CFP 17838/2016,14/08/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5615197&tipo=corrupcion-administrativa
CFP 17815/2016,14/11/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5969853&tipo=corrupcion-administrativa
CFP 17815/2016,05/10/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5827490&tipo=corrupcion-administrativa
CFP 17791/2016,08/04/2024,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=12578922&tipo=corrupcion-administrativa
CFP 17791/2016,08/11/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8789643&tipo=corrupcion-administrativa
CFP 17791/2016,30/04/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8037355&tipo=corrupcion-administrativa
CFP 17791/2016,05/04/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7920608&tipo=corrupcion-administrativa
CFP 17669/2016,24/08/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=11964992&tipo=corrupcion-administrativa
CFP 17669/2016,23/03/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=11522459&tipo=corrupcion-administrativa
CFP 17669/2016,26/08/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10072057&tipo=corrupcion-administrativa
CFP 17669/2016,19/12/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8937566&tipo=corrupcion-administrativa
CFP 17669/2016,03/12/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8871984&tipo=corrupcion-administrativa
CFP 17669/2016,03/12/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8870838&tipo=corrupcion-administrativa
CFP 17669/2016,22/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=7355873&tipo=corrupcion-administrativa
CFP 17280/2016,10/03/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9109998&tipo=corrupcion-administrativa
CFP 17280/2016,06/02/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8996516&tipo=corrupcion-administrativa
CFP 17280/2016,12/12/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8908258&tipo=corrupcion-administrativa
CFP 17280/2016,20/11/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8840710&tipo=corrupcion-administrativa
CFP 17280/2016,24/10/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8729148&tipo=corrupcion-administrativa
CFP 17280/2016,13/06/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8239326&tipo=corrupcion-administrativa
CFP 17280/2016,12/02/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7703315&tipo=corrupcion-administrativa
CFP 17043/2016,21/12/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9602281&tipo=corrupcion-administrativa
CFP 17043/2016,21/12/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9602280&tipo=corrupcion-administrativa
CFP 17043/2016,10/09/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9382135&tipo=corrupcion-administrativa
CFP 17043/2016,24/08/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9342800&tipo=corrupcion-administrativa
CFP 17043/2016,09/12/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8892016&tipo=corrupcion-administrativa
CFP 17043/2016,09/12/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8891894&tipo=corrupcion-administrativa
CFP 17043/2016,26/09/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7233855&tipo=corrupcion-administrativa
CFP 16977/2016,29/03/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7895682&tipo=corrupcion-administrativa
CFP 16977/2016,12/03/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7813320&tipo=corrupcion-administrativa
CFP 16977/2016,15/11/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7492074&tipo=corrupcion-administrativa
CFP 16977/2016,22/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7356116&tipo=corrupcion-administrativa
CFP 16977/2016,11/07/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6893830&tipo=corrupcion-administrativa
CFP 16977/2016,26/06/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6821802&tipo=corrupcion-administrativa
CFP 16977/2016,05/06/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6719364&tipo=corrupcion-administrativa
CFP 16977/2016,23/05/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6662658&tipo=corrupcion-administrativa
CFP 16595/2016,18/05/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5299139&tipo=corrupcion-administrativa
CFP 16595/2016,26/04/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5196125&tipo=corrupcion-administrativa
CFP 16595/2016,09/02/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4935845&tipo=corrupcion-administrativa
CFP 16523/2016,03/11/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5932256&tipo=corrupcion-administrativa
CFP 16497/2016,25/09/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7229040&tipo=corrupcion-administrativa
CFP 16427/2016,15/06/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=5429323&tipo=corrupcion-administrativa
CFP 16165/2016,23/11/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7506243&tipo=corrupcion-administrativa
CFP 16165/2016,22/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7356025&tipo=corrupcion-administrativa
CFP 16072/2016,10/10/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5844541&tipo=corrupcion-administrativa
CFP 15942/2016,26/10/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=5903347&tipo=corrupcion-administrativa
CFP 15778/2016,27/02/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6237842&tipo=corrupcion-administrativa
CFP 15572/2016,16/03/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5050550&tipo=corrupcion-administrativa
CFP 15364/2016,24/10/2024,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=13098494&tipo=corrupcion-administrativa
CFP 15364/2016,02/02/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=11366939&tipo=corrupcion-administrativa
CFP 15364/2016,01/12/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=11272348&tipo=corrupcion-administrativa
CFP 15364/2016,17/08/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10949652&tipo=corrupcion-administrativa
CFP 15364/2016,24/09/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10147674&tipo=corrupcion-administrativa
CFP 15364/2016,21/04/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=5173884&tipo=corrupcion-administrativa
CFP 15364/2016,26/12/2016,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=4886962&tipo=corrupcion-administrativa
CFP 14839/2016,19/12/2016,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4864795&tipo=corrupcion-administrativa
CFP 14839/2016,15/12/2016,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4855828&tipo=corrupcion-administrativa
CFP 14728/2016,06/10/2025,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,scp/include/showFile.php?acc=showFAR&id=14048472&tipo=corrupcion-administrativa
CFP 14728/2016,30/12/2024,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,scp/include/showFile.php?acc=showFAR&id=13284582&tipo=corrupcion-administrativa
CFP 14728/2016,20/12/2024,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,scp/include/showFile.php?acc=showFAR&id=13255679&tipo=corrupcion-administrativa
CFP 14728/2016,22/02/2024,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,scp/include/showFile.php?acc=showFAR&id=12408963&tipo=corrupcion-administrativa
CFP 14728/2016,29/12/2023,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,scp/include/showFile.php?acc=showFAR&id=12345330&tipo=corrupcion-administrativa
CFP 14728/2016,27/12/2023,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,scp/include/showFile.php?acc=showFAR&id=12333139&tipo=corrupcion-administrativa
CFP 14728/2016,21/12/2023,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,scp/include/showFile.php?acc=showFAR&id=12319800&tipo=corrupcion-administrativa
CFP 14728/2016,15/12/2023,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,scp/include/showFile.php?acc=showFAR&id=12300405&tipo=corrupcion-administrativa
CFP 14728/2016,14/12/2023,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,scp/include/showFile.php?acc=showFAR&id=12296543&tipo=corrupcion-administrativa
CFP 14728/2016,14/12/2023,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,scp/include/showFile.php?acc=showFAR&id=12296496&tipo=corrupcion-administrativa
CFP 14728/2016,07/12/2023,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,scp/include/showFile.php?acc=showFAR&id=12279631&tipo=corrupcion-administrativa
CFP 14728/2016,15/12/2022,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,scp/include/showFile.php?acc=showFAR&id=11308732&tipo=corrupcion-administrativa
CFP 14728/2016,19/05/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9865542&tipo=corrupcion-administrativa
CFP 14728/2016,28/06/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6835322&tipo=corrupcion-administrativa
CFP 14728/2016,29/05/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6687695&tipo=corrupcion-administrativa
CFP 14728/2016,11/04/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6429760&tipo=corrupcion-administrativa
CFP 14712/2016,07/03/2023,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,scp/include/showFile.php?acc=showFAR&id=11467322&tipo=corrupcion-administrativa
CFP 14712/2016,30/11/2020,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,scp/include/showFile.php?acc=showFAR&id=9554849&tipo=corrupcion-administrativa
CFP 14712/2016,29/11/2018,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,scp/include/showFile.php?acc=showFAR&id=7692259&tipo=corrupcion-administrativa
CFP 14712/2016,05/10/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5827582&tipo=corrupcion-administrativa
CFP 14712/2016,05/10/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5827580&tipo=corrupcion-administrativa
CFP 14712/2016,01/06/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5362614&tipo=corrupcion-administrativa
CFP 14712/2016,29/05/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5340280&tipo=corrupcion-administrativa
CFP 14712/2016,22/11/2016,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4794587&tipo=corrupcion-administrativa
CFP 14290/2016,09/10/2020,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=9451358&tipo=corrupcion-administrativa
CFP 14290/2016,14/11/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5969885&tipo=corrupcion-administrativa
CFP 14290/2016,19/10/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5875114&tipo=corrupcion-administrativa
CFP 14192/2016,04/04/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6389638&tipo=corrupcion-administrativa
CFP 14192/2016,08/11/2016,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=4760077&tipo=corrupcion-administrativa
CFP 14048/2016,06/07/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=5507899&tipo=corrupcion-administrativa
CFP 13695/2016,27/03/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7879701&tipo=corrupcion-administrativa
CFP 13695/2016,28/09/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7250756&tipo=corrupcion-administrativa
CFP 13695/2016,12/03/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6292579&tipo=corrupcion-administrativa
CFP 13695/2016,08/02/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6170159&tipo=corrupcion-administrativa
CFP 13695/2016,22/01/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6140134&tipo=corrupcion-administrativa
CFP 13695/2016,10/01/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6137565&tipo=corrupcion-administrativa
CFP 13673/2016,03/08/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5576257&tipo=corrupcion-administrativa
CFP 13667/2016,03/06/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9898613&tipo=corrupcion-administrativa
CFP 13547/2016,25/04/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6517777&tipo=corrupcion-administrativa
CFP 13101/2016,11/11/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10265240&tipo=corrupcion-administrativa
CFP 13101/2016,06/03/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9098389&tipo=corrupcion-administrativa
CFP 13042/2016,12/11/2021,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 7,scp/include/showFile.php?acc=showFAR&id=10268804&tipo=corrupcion-administrativa
CFP 13042/2016,19/12/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6087397&tipo=corrupcion-administrativa
CFP 13000/2016,12/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=7585771&tipo=corrupcion-administrativa
CFP 13000/2016,05/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=7280853&tipo=corrupcion-administrativa
CFP 12781/2016,06/09/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8539329&tipo=corrupcion-administrativa
CFP 12781/2016,28/11/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6013530&tipo=corrupcion-administrativa
